Frame,center_x,center_y,width_px,height_px,angle_deg,diameter_px,source
738,145.59381103515625,173.583740234375,28.322898864746094,30.08944702148437,50.79186630249024,30.08944702148437,manual
739,147.69552612304688,160.79953002929688,24.64169311523437,28.947792053222656,120.3500747680664,28.947792053222656,manual
740,147.5575408935547,162.0438232421875,24.356433868408203,27.93116950988769,109.8905792236328,27.93116950988769,manual
741,146.98411560058594,160.57077026367188,25.193300247192383,28.97010612487793,139.4586181640625,28.97010612487793,manual
742,147.78041076660156,161.30332946777344,25.453752517700195,28.927345275878903,93.1729736328125,28.927345275878903,manual
743,148.037841796875,161.7577362060547,25.063232421875,27.75044059753418,82.10131072998047,27.75044059753418,manual
744,146.76138305664062,161.43272399902344,23.17776298522949,28.924579620361328,122.3915786743164,28.924579620361328,manual
745,146.98394775390625,161.92276000976562,26.07488441467285,26.462270736694336,149.3004913330078,26.462270736694336,manual
746,147.13003540039062,160.98745727539062,24.17221069335937,27.709606170654297,98.98257446289062,27.709606170654297,manual
747,147.3720245361328,161.12464904785156,21.91459083557129,28.794754028320312,110.3951187133789,28.794754028320312,manual
748,147.0511016845703,161.09182739257812,23.05567741394043,28.14620018005371,96.93724060058594,28.14620018005371,manual
749,147.50804138183594,160.90660095214844,23.999914169311523,26.579200744628903,106.69144439697266,26.579200744628903,manual
750,146.18116760253906,163.27828979492188,24.60037422180176,28.590595245361328,128.01414489746094,28.590595245361328,manual
751,145.99801635742188,162.50132751464844,25.167404174804688,28.508865356445312,104.69039916992188,28.508865356445312,manual
752,144.63671875,169.55825805664062,25.083620071411133,29.21103858947754,37.14067459106445,29.21103858947754,manual
753,143.907,169.35,24.0,28.0,82.6384,28.0,auto
754,144.344,170.083,23.0,27.0,79.4226,27.0,auto
755,144.375,169.764,25.0,27.0,91.0183,27.0,auto
756,144.665,169.564,25.0,26.0,104.034,26.0,auto
757,144.45,169.58,25.0,27.0,92.1989,27.0,auto
758,144.177,169.564,25.0,28.0,91.7998,28.0,auto
759,144.4,169.404,25.0,27.0,96.8253,27.0,auto
760,144.728,169.417,25.0,27.0,104.964,27.0,auto
761,144.362,169.472,25.0,28.0,100.057,28.0,auto
762,146.75,168.645,25.0,27.0,84.0886,27.0,auto
763,154.751,166.654,24.0,27.0,134.355,27.0,auto
764,154.613,166.237,24.0,28.0,140.68,28.0,auto
765,155.275,167.036,24.0,28.0,125.565,28.0,auto
766,155.105,166.979,24.0,28.0,126.272,28.0,auto
767,154.773,166.998,23.0,26.0,126.72,26.0,auto
768,155.301,166.744,23.0,28.0,118.584,28.0,auto
769,155.397,166.879,23.0,28.0,115.303,28.0,auto
770,154.657,166.888,23.0,27.0,128.488,27.0,auto
771,154.688,166.889,23.0,27.0,128.435,27.0,auto
772,155.627,167.48,24.0,27.0,121.936,27.0,auto
773,155.627,167.48,24.0,27.0,121.936,27.0,auto
774,155.678,168.493,22.0,26.0,120.653,26.0,auto
775,155.358,169.112,22.0,26.0,125.731,26.0,auto
776,155.379,169.031,23.0,26.0,126.411,26.0,auto
777,155.466,168.771,23.0,27.0,127.051,27.0,auto
778,155.466,168.771,23.0,27.0,127.051,27.0,auto
779,155.085,167.586,24.0,28.0,132.583,28.0,auto
780,155.484,168.31,23.0,27.0,127.414,27.0,auto
781,154.102,167.781,22.0,29.0,135.122,29.0,auto
782,154.102,167.781,22.0,29.0,135.122,29.0,auto
783,155.074,167.844,24.0,28.0,125.27,28.0,auto
784,154.466,167.601,22.0,28.0,132.921,28.0,auto
785,154.466,167.601,22.0,28.0,132.921,28.0,auto
786,154.466,167.601,22.0,28.0,132.921,28.0,auto
787,154.493,166.11,24.0,28.0,133.978,28.0,auto
788,154.915,165.771,24.0,27.0,125.92,27.0,auto
789,154.434,165.599,24.0,29.0,122.137,29.0,auto
790,154.395,165.58,25.0,29.0,127.381,29.0,auto
791,154.395,165.58,25.0,29.0,127.381,29.0,auto
792,154.721,166.052,24.0,28.0,118.846,28.0,auto
793,154.721,166.052,24.0,28.0,118.846,28.0,auto
794,154.304,167.662,27.0,29.0,115.4,29.0,auto
795,154.336,167.924,27.0,29.0,122.516,29.0,auto
796,153.817,168.077,27.0,29.0,128.795,29.0,auto
797,154.271,167.282,28.0,30.0,153.212,30.0,auto
798,154.124,167.801,27.0,30.0,125.075,30.0,auto
799,154.111,167.765,27.0,30.0,126.506,30.0,auto
800,154.246,168.77,26.0,29.0,117.155,29.0,auto
801,154.246,168.77,26.0,29.0,117.155,29.0,auto
802,154.246,168.77,26.0,29.0,117.155,29.0,auto
803,154.246,168.77,26.0,29.0,117.155,29.0,auto
804,154.133,167.372,27.0,30.0,119.032,30.0,auto
805,153.409,167.562,27.0,29.0,129.468,29.0,auto
806,153.253,167.47,27.0,30.0,127.705,30.0,auto
807,153.323,167.143,26.0,30.0,116.003,30.0,auto
808,153.235,167.434,27.0,30.0,117.183,30.0,auto
809,153.219,168.913,24.0,28.0,109.828,28.0,auto
810,153.184,167.61,25.0,30.0,118.599,30.0,auto
811,153.11,167.768,25.0,29.0,123.591,29.0,auto
812,153.096,167.71,25.0,29.0,130.679,29.0,auto
813,152.921,167.381,25.0,29.0,121.137,29.0,auto
814,152.885,167.598,25.0,29.0,126.048,29.0,auto
815,152.945,167.559,25.0,29.0,124.02,29.0,auto
816,152.841,167.796,26.0,29.0,106.341,29.0,auto
817,152.553,167.197,26.0,29.0,137.61,29.0,auto
818,152.811,167.56,26.0,29.0,125.934,29.0,auto
819,152.631,168.198,26.0,29.0,126.037,29.0,auto
820,152.645,168.482,26.0,28.0,122.398,28.0,auto
821,151.711,168.577,26.0,29.0,112.696,29.0,auto
822,150.482,169.667,23.0,29.0,124.456,29.0,auto
823,150.836,168.6,26.0,30.0,113.121,30.0,auto
824,151.206,168.283,25.0,29.0,112.5,29.0,auto
825,151.144,168.226,26.0,29.0,119.071,29.0,auto
826,150.224,167.392,26.0,29.0,130.384,29.0,auto
827,150.253,167.556,24.0,29.0,111.616,29.0,auto
828,150.204,166.968,27.0,29.0,131.875,29.0,auto
829,150.404,165.329,28.0,30.0,123.899,30.0,auto
830,150.495,165.379,28.0,30.0,129.504,30.0,auto
831,150.314,162.145,29.0,32.0,126.365,32.0,auto
832,150.624,159.953,29.0,32.0,129.4,32.0,auto
833,150.926,160.227,29.0,32.0,127.736,32.0,auto
834,151.94625854492188,161.8987579345703,26.966449737548828,33.86597442626953,162.9651336669922,33.86597442626953,manual
835,150.689208984375,161.1785430908203,29.834102630615234,31.77950668334961,100.35733032226562,31.77950668334961,manual
836,150.59519958496094,162.17453002929688,27.116701126098636,36.576080322265625,139.62930297851562,36.576080322265625,manual
837,150.52847290039062,163.9884033203125,29.091487884521484,33.922691345214844,140.1732940673828,33.922691345214844,manual
838,149.57469177246094,164.74803161621094,30.458688735961918,36.33604049682617,133.41806030273438,36.33604049682617,manual
839,149.60763549804688,163.89320373535156,29.927021026611328,35.248931884765625,129.04344177246094,35.248931884765625,manual
840,151.3942413330078,164.08055114746094,30.99062156677246,36.05734252929688,128.62380981445312,36.05734252929688,manual
841,150.61895751953125,164.81179809570312,30.91202163696289,35.1209831237793,120.85538482666016,35.1209831237793,manual
842,150.67733764648438,163.6058807373047,30.089109420776367,35.28221893310547,136.78062438964844,35.28221893310547,manual
843,150.41567993164062,163.6617889404297,30.5412712097168,35.732513427734375,134.40365600585938,35.732513427734375,manual
844,152.15029907226562,164.6078338623047,31.140399932861328,34.86387634277344,121.9819564819336,34.86387634277344,manual
845,151.3784637451172,164.43612670898438,31.31018829345703,34.47976303100586,137.80401611328125,34.47976303100586,manual
846,150.41317749023438,165.5245361328125,28.709827423095703,39.66289520263672,118.599365234375,39.66289520263672,manual
847,151.0611572265625,164.81729125976562,30.293989181518555,36.01027297973633,133.31590270996094,36.01027297973633,manual
848,150.68539428710938,164.90087890625,29.70070075988769,36.12561798095703,142.88795471191406,36.12561798095703,manual
849,150.17156982421875,164.74160766601562,29.83441162109375,38.473140716552734,133.1595916748047,38.473140716552734,manual
850,152.13441467285156,165.02528381347656,29.26509666442871,36.77360916137695,142.8023223876953,36.77360916137695,manual
851,151.994140625,164.4170379638672,30.061603546142575,37.0530891418457,130.18238830566406,37.0530891418457,manual
852,151.23533630371094,165.3053436279297,30.357044219970703,34.79167175292969,129.8179473876953,34.79167175292969,manual
853,150.55532836914062,164.1011199951172,30.04852104187012,36.51466751098633,125.7225570678711,36.51466751098633,manual
854,153.1100311279297,167.3793487548828,31.1981258392334,35.81534576416016,127.84449768066406,35.81534576416016,manual
855,153.2750244140625,167.88502502441406,30.3586483001709,36.347923278808594,142.99513244628906,36.347923278808594,manual
856,151.854,167.272,33.0,34.0,128.066,34.0,auto
857,153.3967742919922,167.4735870361328,31.23461151123047,38.88025665283203,133.7182159423828,38.88025665283203,manual
858,153.27186584472656,167.32650756835938,32.52360916137695,38.686370849609375,147.53485107421875,38.686370849609375,manual
859,153.80526733398438,167.03138732910156,32.175167083740234,35.816131591796875,144.58934020996094,35.816131591796875,manual
860,153.1866455078125,167.76841735839844,31.802230834960938,37.14860916137695,128.3096923828125,37.14860916137695,manual
861,152.17298889160156,166.43994140625,32.51166534423828,38.31563568115234,119.3448257446289,38.31563568115234,manual
862,153.86956787109375,165.4167022705078,33.851688385009766,35.43288040161133,98.6479034423828,35.43288040161133,manual
863,153.8354949951172,165.575439453125,33.92744827270508,36.92257690429688,133.1539764404297,36.92257690429688,manual
864,153.58306884765625,165.63754272460938,32.807884216308594,36.46628189086914,146.73251342773438,36.46628189086914,manual
865,153.78636169433594,167.33636474609375,31.3505802154541,40.6706428527832,134.93946838378906,40.6706428527832,manual
866,153.62806701660156,167.5643768310547,32.16133499145508,38.31630706787109,136.67559814453125,38.31630706787109,manual
867,153.18289184570312,168.31028747558594,34.260154724121094,35.77637481689453,141.48834228515625,35.77637481689453,manual
868,154.04261779785156,167.5269317626953,33.165775299072266,38.12619400024414,127.35765838623048,38.12619400024414,manual
869,153.9357147216797,167.18922424316406,31.943330764770508,38.77682495117188,124.50106811523438,38.77682495117188,manual
870,153.6716766357422,168.2807159423828,32.535518646240234,39.20099258422852,136.11428833007812,39.20099258422852,manual
871,153.43865966796875,167.77468872070312,32.6367073059082,39.66587066650391,133.80014038085938,39.66587066650391,manual
872,153.5060577392578,167.96263122558594,34.74380874633789,37.07687377929688,138.0028533935547,37.07687377929688,manual
873,153.7770233154297,168.14727783203125,33.22168731689453,38.70271301269531,138.13986206054688,38.70271301269531,manual
874,153.40830993652344,168.7960662841797,32.78444290161133,42.28450393676758,135.71572875976562,42.28450393676758,manual
875,154.087,169.295,31.0,40.0,156.986,40.0,auto
876,152.97467041015625,168.42166137695312,34.1866569519043,37.98583984375,143.042724609375,37.98583984375,manual
877,153.69493103027344,167.87684631347656,35.435882568359375,38.53719711303711,128.89878845214844,38.53719711303711,manual
878,153.0133056640625,168.6413116455078,31.23432922363281,39.8087043762207,130.67108154296875,39.8087043762207,manual
879,152.99476623535156,167.9464569091797,32.646690368652344,39.204368591308594,135.05796813964844,39.204368591308594,manual
880,152.8419952392578,168.09901428222656,32.82754135131836,39.384090423583984,118.2783432006836,39.384090423583984,manual
881,153.0878448486328,167.2525634765625,32.784420013427734,37.95162963867188,120.8070831298828,37.95162963867188,manual
882,150.60511779785156,175.1957244873047,37.11913299560547,39.0326042175293,139.2688446044922,39.0326042175293,manual
883,151.61952209472656,176.736083984375,36.79621505737305,40.377689361572266,155.5382843017578,40.377689361572266,manual
884,151.4849395751953,176.57469177246094,39.26243591308594,41.74819946289063,79.11764526367188,41.74819946289063,manual
885,147.079,124.847,9.0,18.0,19.9317,18.0,auto
886,147.078,124.838,9.0,18.0,19.8741,18.0,auto
887,150.8968048095703,177.89686584472656,35.50647735595703,42.04367446899414,144.12106323242188,42.04367446899414,manual
888,151.43972778320312,177.654541015625,36.78216171264648,43.62286376953125,172.71517944335938,43.62286376953125,manual
889,151.3472137451172,177.96836853027344,36.809326171875,42.15901947021485,159.28857421875,42.15901947021485,manual
890,150.99063110351562,177.98208618164062,37.26652908325195,42.73895263671875,159.16224670410156,42.73895263671875,manual
891,150.98858642578125,177.96974182128906,37.8060417175293,43.05244445800781,152.78749084472656,43.05244445800781,manual
892,150.8192901611328,177.78408813476562,38.68452453613281,41.49282455444336,162.9937286376953,41.49282455444336,manual
893,151.11399841308594,178.23641967773438,37.380653381347656,42.12472915649414,156.92709350585938,42.12472915649414,manual
894,150.34344482421875,177.9968719482422,34.7551383972168,43.53877639770508,162.92140197753906,43.53877639770508,manual
895,151.05197143554688,178.18833923339844,36.12977600097656,38.69969940185547,159.47012329101562,38.69969940185547,manual
896,151.45578002929688,177.2413330078125,35.45869064331055,41.34869384765625,163.0542755126953,41.34869384765625,manual
897,151.57032775878906,179.47406005859375,33.325225830078125,40.29762649536133,167.0527801513672,40.29762649536133,manual
898,152.00057983398438,179.5514373779297,32.91611862182617,42.09035110473633,159.1123046875,42.09035110473633,manual
899,151.8472137451172,180.3692626953125,33.267242431640625,38.60722351074219,164.99143981933594,38.60722351074219,manual
900,150.96878051757812,181.0378570556641,34.43787384033203,37.02560806274414,148.83131408691406,37.02560806274414,manual
901,151.47607421875,178.36866760253906,33.80044937133789,37.70493698120117,153.84315490722656,37.70493698120117,manual
902,151.33888244628906,178.3032989501953,34.569061279296875,38.2055892944336,138.69725036621094,38.2055892944336,manual
903,151.04173278808594,175.4158477783203,33.56253433227539,39.35464477539063,167.87384033203125,39.35464477539063,manual
904,151.46681213378906,171.5447540283203,32.5941047668457,37.49899291992188,116.25226593017578,37.49899291992188,manual
905,150.08924865722656,162.94107055664062,31.43529510498047,34.51398468017578,106.84566497802734,34.51398468017578,manual
906,149.289,163.265,31.0,34.0,113.899,34.0,auto
907,150.514,162.882,30.0,34.0,136.637,34.0,auto
908,150.514,162.882,30.0,34.0,136.637,34.0,auto
909,149.608,164.991,32.0,34.0,110.519,34.0,auto
910,149.828125,166.85069274902344,30.98125457763672,33.90691375732422,130.4450225830078,33.90691375732422,manual
911,149.65061950683594,166.1694793701172,32.472808837890625,33.79978561401367,7.949844360351562,33.79978561401367,manual
912,151.879,165.899,29.0,38.0,123.175,38.0,auto
913,151.3213653564453,164.83697509765625,32.606502532958984,33.92443084716797,165.14862060546875,33.92443084716797,manual
914,152.02427673339844,165.6436004638672,33.98899459838867,35.52927017211914,102.20983123779295,35.52927017211914,manual
915,151.38856506347656,165.0769805908203,33.714866638183594,36.00469970703125,177.56544494628906,36.00469970703125,manual
916,150.16744995117188,165.45062255859375,31.65041732788086,37.85926055908203,139.88710021972656,37.85926055908203,manual
917,152.73834228515625,166.33009338378906,33.59952926635742,35.67051696777344,141.9077606201172,35.67051696777344,manual
918,152.56761169433594,167.85389709472656,33.54742431640625,34.99570083618164,35.76234436035156,34.99570083618164,manual
919,152.25582885742188,166.73060607910156,32.85986328125,36.36875534057617,9.437244415283203,36.36875534057617,manual
920,152.29238891601562,166.3186798095703,32.432037353515625,35.4561767578125,137.71112060546875,35.4561767578125,manual
921,151.86940002441406,166.4805145263672,34.483001708984375,35.41919708251953,167.5985107421875,35.41919708251953,manual
922,152.4228515625,167.51541137695312,34.20478057861328,36.06423568725586,147.3773651123047,36.06423568725586,manual
923,153.3256072998047,166.69808959960938,33.213890075683594,35.755496978759766,154.39512634277344,35.755496978759766,manual
924,152.0382537841797,165.25465393066406,32.618865966796875,38.1602897644043,131.2460479736328,38.1602897644043,manual
925,,,,,,,blink
926,,,,,,,blink
927,,,,,,,blink
928,,,,,,,blink
929,154.47488403320312,159.05270385742188,33.57440948486328,44.45517349243164,134.12110900878906,44.45517349243164,manual
930,153.7572021484375,158.7742156982422,33.95915222167969,41.68387985229492,138.54798889160156,41.68387985229492,manual
931,154.32131958007812,158.80105590820312,33.86122512817383,40.47118377685547,141.41258239746094,40.47118377685547,manual
932,155.03060913085938,157.22109985351562,35.090919494628906,38.79969787597656,159.01995849609375,38.79969787597656,manual
933,154.042724609375,157.9487762451172,34.44731903076172,39.33675384521485,139.12127685546875,39.33675384521485,manual
934,153.8698272705078,158.45376586914062,34.26939392089844,41.03210067749024,124.66592407226562,41.03210067749024,manual
935,154.88014221191406,159.03443908691406,35.10895156860352,39.71022415161133,118.54747009277344,39.71022415161133,manual
936,,,,,,,blink
937,,,,,,,blink
938,,,,,,,blink
939,,,,,,,blink
940,,,,,,,blink
941,,,,,,,blink
942,,,,,,,blink
943,155.12220764160156,160.61953735351562,34.86445999145508,40.0794792175293,131.20010375976562,40.0794792175293,manual
944,154.6699981689453,161.15548706054688,35.3180046081543,38.80655670166016,121.74085998535156,38.80655670166016,manual
945,154.5492401123047,161.773193359375,34.70630645751953,40.32807922363281,131.86256408691406,40.32807922363281,manual
946,153.9465789794922,162.9307403564453,33.9599723815918,38.1776237487793,137.10562133789062,38.1776237487793,manual
947,154.19418334960938,161.91026306152344,35.79254150390625,39.51935958862305,133.86099243164062,39.51935958862305,manual
948,148.2799072265625,167.7255096435547,37.12799453735352,39.38680267333984,81.5109634399414,39.38680267333984,manual
949,148.29702758789062,166.6913299560547,36.97643661499024,39.01392364501953,150.69708251953125,39.01392364501953,manual
950,146.63490295410156,170.5141143798828,38.09122085571289,39.77862548828125,36.99728775024414,39.77862548828125,manual
951,147.3782196044922,170.26351928710938,37.08457946777344,38.67177581787109,5.774384498596191,38.67177581787109,manual
952,148.0684356689453,168.91082763671875,36.759395599365234,41.02060317993164,170.83432006835938,41.02060317993164,manual
953,147.5963134765625,169.6656036376953,38.313419342041016,40.21385955810547,17.708904266357422,40.21385955810547,manual
954,148.25186157226562,169.60951232910156,38.67969512939453,39.58348846435547,164.229736328125,39.58348846435547,manual
955,147.9111328125,170.7163848876953,37.74018478393555,40.59673690795898,1.477779984474182,40.59673690795898,manual
956,147.36492919921875,171.0668487548828,37.01448059082031,39.7010612487793,109.78568267822266,39.7010612487793,manual
957,147.29782104492188,170.30467224121094,37.46601104736328,38.52971267700195,160.09103393554688,38.52971267700195,manual
958,148.0736083984375,170.22642517089844,36.01306915283203,39.00659942626953,147.1434326171875,39.00659942626953,manual
959,148.1088104248047,171.31849670410156,36.69705581665039,38.34069442749024,161.9091033935547,38.34069442749024,manual
960,147.8311767578125,172.0331573486328,37.00235748291016,39.35469436645508,169.34608459472656,39.35469436645508,manual
961,147.5232391357422,171.33497619628906,36.85516357421875,37.82847213745117,128.96176147460938,37.82847213745117,manual
962,144.60284423828125,174.6942138671875,35.274452209472656,39.7424430847168,63.791015625,39.7424430847168,manual
963,144.21583557128906,175.48281860351562,35.909934997558594,39.59608840942383,55.17620086669922,39.59608840942383,manual
964,136.6332550048828,183.48391723632807,33.57456970214844,42.10354995727539,22.485692977905277,42.10354995727539,manual
965,135.5385284423828,185.07980346679688,32.681739807128906,41.1775016784668,15.633626937866213,41.1775016784668,manual
966,135.80345153808594,184.6294860839844,35.3635139465332,39.13078308105469,178.24179077148438,39.13078308105469,manual
967,136.28564453125,185.55538940429688,34.889102935791016,39.84984588623047,22.04265022277832,39.84984588623047,manual
968,136.4579315185547,184.1225128173828,35.66397857666016,38.100955963134766,58.72785949707031,38.100955963134766,manual
969,136.08811950683594,184.3783264160156,36.42788696289063,38.09265899658203,31.94978904724121,38.09265899658203,manual
970,136.44044494628906,183.8023834228516,34.746517181396484,38.83274459838867,31.798269271850582,38.83274459838867,manual
971,137.47216796875,183.4925994873047,33.14104080200195,40.030517578125,31.042577743530277,40.030517578125,manual
972,137.83612060546875,181.57830810546875,34.31473159790039,39.9149284362793,23.38798713684082,39.9149284362793,manual
973,149.142,168.49,26.0,32.0,113.606,32.0,auto
974,150.843,166.439,29.0,33.0,104.727,33.0,auto
975,151.7994384765625,166.2581787109375,31.22943878173828,33.74440383911133,140.30271911621094,33.74440383911133,manual
976,150.89364624023438,165.96987915039062,30.35437774658203,32.55018997192383,89.24922180175781,32.55018997192383,manual
977,151.8463897705078,165.895751953125,30.56254196166992,34.30126953125,109.74225616455078,34.30126953125,manual
978,152.859375,165.63519287109375,30.754796981811523,34.1077880859375,105.3489227294922,34.1077880859375,manual
979,152.0535888671875,165.41424560546875,29.558263778686523,31.393333435058597,90.11095428466795,31.393333435058597,manual
980,152.44203186035156,165.88262939453125,30.44797134399414,30.562292098999023,112.82379913330078,30.562292098999023,manual
981,152.9788818359375,165.66270446777344,30.646411895751957,33.13051986694336,114.62107849121094,33.13051986694336,manual
982,152.0979766845703,165.3531494140625,29.928312301635746,31.704923629760746,10.11965560913086,31.704923629760746,manual
983,151.81399536132812,165.1824951171875,29.471908569335938,32.957420349121094,77.21756744384766,32.957420349121094,manual
984,152.54026794433594,166.4685516357422,27.97677421569824,32.52019500732422,120.51854705810548,32.52019500732422,manual
985,151.86863708496094,165.1672821044922,30.741798400878903,33.17496109008789,138.60134887695312,33.17496109008789,manual
986,151.89146423339844,165.20556640625,29.237001419067383,32.40610122680664,127.27379608154295,32.40610122680664,manual
987,151.819,166.113,29.0,32.0,95.1635,32.0,auto
988,151.654,166.174,29.0,32.0,105.18,32.0,auto
989,151.471,166.279,29.0,32.0,116.459,32.0,auto
990,152.304,166.122,28.0,33.0,114.943,33.0,auto
991,152.471,166.176,29.0,32.0,110.97,32.0,auto
992,153.966,167.114,27.0,34.0,145.624,34.0,auto
993,153.966,167.114,27.0,34.0,145.624,34.0,auto
994,152.766,165.948,29.0,32.0,107.26,32.0,auto
995,153.5358123779297,165.6215362548828,29.762710571289062,31.9578914642334,130.2139892578125,31.9578914642334,manual
996,152.461,165.844,30.0,33.0,111.812,33.0,auto
997,152.461,165.844,30.0,33.0,111.812,33.0,auto
998,152.8943634033203,164.9700469970703,32.15230941772461,34.15958786010742,125.28533172607422,34.15958786010742,manual
999,152.84568786621094,164.9217529296875,31.89163017272949,32.79898452758789,147.0351104736328,32.79898452758789,manual
1000,153.81854248046875,165.4705047607422,32.0759162902832,34.75819396972656,138.95376586914062,34.75819396972656,manual
1001,153.0259246826172,165.83184814453125,32.034507751464844,36.50227737426758,132.3998565673828,36.50227737426758,manual
1002,152.3402862548828,164.70068359375,32.455081939697266,33.69657516479492,128.67735290527344,33.69657516479492,manual
1003,153.08148193359375,165.3492431640625,31.964126586914062,37.664825439453125,114.85391998291016,37.664825439453125,manual
1004,153.2232666015625,166.61117553710938,31.779077529907227,35.55917739868164,124.8876953125,35.55917739868164,manual
1005,153.2732391357422,165.93788146972656,32.467864990234375,33.209869384765625,108.9119110107422,33.209869384765625,manual
1006,153.36888122558594,166.51849365234375,30.237924575805664,35.50936508178711,137.9878692626953,35.50936508178711,manual
1007,152.184,166.638,28.0,31.0,111.106,31.0,auto
1008,152.092,166.618,27.0,31.0,111.69,31.0,auto
1009,152.0,166.4,26.0,30.0,111.823,30.0,auto
1010,151.642,164.401,25.0,28.0,108.752,28.0,auto
1011,150.401,164.709,25.0,28.0,109.666,28.0,auto
1012,150.417,164.709,25.0,28.0,109.442,28.0,auto
1013,150.02552795410156,166.1674346923828,24.509016036987305,27.57615089416504,90.68599700927734,27.57615089416504,manual
1014,149.173,166.1,23.0,26.0,100.66,26.0,auto
1015,149.154,165.978,23.0,26.0,102.421,26.0,auto
1016,147.149,166.38,20.0,24.0,103.918,24.0,auto
1017,146.041,165.106,22.0,26.0,101.394,26.0,auto
1018,146.217,165.603,22.0,25.0,112.482,25.0,auto
1019,146.217,165.603,22.0,25.0,112.482,25.0,auto
1020,146.682,166.103,22.0,24.0,95.9999,24.0,auto
1021,146.405,166.033,22.0,24.0,135.567,24.0,auto
1022,146.807,166.683,21.0,24.0,111.196,24.0,auto
1023,147.528,165.852,21.0,24.0,100.986,24.0,auto
1024,148.125,166.016,22.0,24.0,158.714,24.0,auto
1025,148.167,166.343,21.0,24.0,103.794,24.0,auto
1026,147.953,166.257,21.0,24.0,114.632,24.0,auto
1027,148.764,166.213,21.0,24.0,115.52,24.0,auto
1028,149.923,164.102,22.0,24.0,106.257,24.0,auto
1029,149.54,164.196,21.0,24.0,121.98,24.0,auto
1030,149.961,164.11,22.0,24.0,109.482,24.0,auto
1031,149.233,163.674,22.0,25.0,103.695,25.0,auto
1032,149.583,163.55,22.0,25.0,110.431,25.0,auto
1033,148.75,163.415,22.0,26.0,105.276,26.0,auto
1034,149.322,163.207,21.0,25.0,104.288,25.0,auto
1035,149.3,162.679,22.0,25.0,108.136,25.0,auto
1036,149.18,162.519,22.0,25.0,102.439,25.0,auto
1037,149.595,162.423,22.0,24.0,113.403,24.0,auto
1038,149.184,161.773,21.0,25.0,109.905,25.0,auto
1039,149.129,161.753,22.0,25.0,110.25,25.0,auto
1040,149.187,161.827,22.0,25.0,112.878,25.0,auto
1041,149.052,162.746,22.0,25.0,109.008,25.0,auto
1042,149.442,162.65,22.0,25.0,103.361,25.0,auto
1043,149.442,162.65,22.0,25.0,103.361,25.0,auto
1044,149.42,162.368,22.0,25.0,101.16,25.0,auto
1045,149.074,162.606,22.0,24.0,113.823,24.0,auto
1046,149.198,163.123,23.0,25.0,111.044,25.0,auto
1047,148.4,163.014,23.0,27.0,105.615,27.0,auto
1048,148.359,163.151,23.0,27.0,107.274,27.0,auto
1049,147.845,163.773,21.0,27.0,113.544,27.0,auto
1050,149.643,163.073,25.0,26.0,110.338,26.0,auto
1051,148.707,163.606,24.0,27.0,108.246,27.0,auto
1052,148.717,163.895,24.0,28.0,102.193,28.0,auto
1053,148.428,164.476,25.0,27.0,127.05,27.0,auto
1054,148.654,164.34,26.0,28.0,125.231,28.0,auto
1055,148.708,164.411,26.0,28.0,116.709,28.0,auto
1056,148.307,163.949,26.0,28.0,110.898,28.0,auto
1057,148.28,164.821,24.0,28.0,94.1142,28.0,auto
1058,147.863,164.273,25.0,28.0,112.687,28.0,auto
1059,148.277,162.758,28.0,30.0,123.96,30.0,auto
1060,148.277,162.758,28.0,30.0,123.96,30.0,auto
1061,148.403,163.67,26.0,28.0,122.271,28.0,auto
1062,148.362,163.723,26.0,28.0,117.762,28.0,auto
1063,150.794,165.38,26.0,29.0,123.887,29.0,auto
1064,151.279,165.713,27.0,30.0,121.169,30.0,auto
1065,151.482,165.858,26.0,29.0,121.413,29.0,auto
1066,151.687,165.911,26.0,29.0,124.805,29.0,auto
1067,152.32,165.202,25.0,29.0,128.578,29.0,auto
1068,151.788,166.348,24.0,27.0,113.789,27.0,auto
1069,151.779,165.172,26.0,29.0,134.453,29.0,auto
1070,151.978,164.765,26.0,30.0,123.304,30.0,auto
1071,151.755,164.989,26.0,30.0,137.008,30.0,auto
1072,151.559,165.174,26.0,30.0,139.683,30.0,auto
1073,151.689,165.428,27.0,31.0,137.695,31.0,auto
1074,151.82,165.885,27.0,30.0,138.96,30.0,auto
1075,151.826,165.701,28.0,31.0,133.134,31.0,auto
1076,151.45,164.821,28.0,32.0,145.671,32.0,auto
1077,151.45,164.821,28.0,32.0,145.671,32.0,auto
1078,151.576,165.536,27.0,31.0,138.549,31.0,auto
1079,151.556,165.295,28.0,31.0,140.469,31.0,auto
1080,151.805,165.43,28.0,32.0,119.751,32.0,auto
1081,151.793,165.456,28.0,31.0,138.398,31.0,auto
1082,151.805,165.43,28.0,32.0,119.751,32.0,auto
1083,150.801,166.339,28.0,32.0,115.359,32.0,auto
1084,147.865,168.542,28.0,31.0,123.19,31.0,auto
1085,148.435,168.13,28.0,32.0,97.8094,32.0,auto
1086,147.669,168.269,28.0,31.0,107.174,31.0,auto
1087,147.032,167.954,27.0,30.0,115.318,30.0,auto
1088,147.153,167.622,27.0,30.0,103.937,30.0,auto
1089,147.064,167.19,27.0,30.0,117.519,30.0,auto
1090,146.948,167.233,27.0,29.0,117.964,29.0,auto
1091,147.888,166.866,28.0,30.0,77.0469,30.0,auto
1092,147.487,167.499,27.0,29.0,109.328,29.0,auto
1093,147.985,167.993,26.0,28.0,89.1285,28.0,auto
